f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,class
97.88390558720023,5.216096856626923,12.62865950662489,248.98028401948014,0,6.0369024584609186,8.640588166891517,17.586477723893836,66,0,0,0,0,0,152,35.235847173836184,0,5.339032203649423,177.5127909786985,0,211.9276774641658,118,0,1,0,0,0,0,1,8.72404017012753,1,QqQqQ
54.588442951211455,7.9405618751559,0.7535125325278091,217.15224324745466,0,3.038064885381476,7.876942741820172,6.541341347451548,68,0,0,0,0,0,152,21.920243905561307,1,4.488084460174058,169.3688910913512,0,265.64872247791243,116,0,0,0,0,0,0,0,7.985479706887978,1,MmMmM
77.9103087718954,5.2064527587032154,17.683374078388496,188.071192874135,0,1.70498887757634,7.888661862783877,16.119066843494092,70,0,0,0,0,0,99,37.43808917887458,1,0.020428089959275697,193.94572045240176,0,399.791762167026,74,0,0,0,0,0,0,0,7.361613417476064,0,MmMmM
73.64850077388695,4.96580957734434,29.64848007918171,207.93863767444736,0,0.3740142696966364,9.750502979239986,17.859025032709326,88,0,0,0,1,0,143,38.99098625166495,0,9.859059730420364,157.16101502695597,0,166.88414113218937,116,0,0,1,1,0,0,0,9.780858306231927,1,QqQqQ
39.06235811657319,4.367016439594103,5.200256178209802,181.69209960446494,0,1.1708710650152887,1.4983162080849977,6.008986485353953,79,0,1,0,0,0,156,26.798031370499878,0,6.46269418041494,56.99049380543113,0,72.82204463016222,112,0,0,1,0,0,0,2,0.13986205617940062,0,QqQqQ
52.130321636403174,4.86637837048713,19.739525621162176,175.19233401496004,0,1.927703387503894,0.745796035263594,10.001860725392685,79,0,0,0,0,0,129,25.971216204415374,0,6.931808947595978,125.10145107880324,0,231.3947582339809,79,0,0,0,0,1,0,1,9.35528666307197,1,QqQqQ
44.525983860728516,5.432648431577754,26.45593103450268,265.99060297613426,0,5.724693150918566,3.3638673465435076,7.590790839018893,70,0,1,1,0,0,168,29.2938586934959,0,4.452602596761128,170.4698910405324,0,76.16445572852015,94,1,0,3,0,0,0,0,6.588507396949158,1,QqQqQ
84.35762133561587,7.925108559420298,25.75038122213404,261.05005267246605,0,8.066339136746135,3.5051577942279666,19.236553574432243,88,0,0,0,0,0,137,17.470749424783932,1,9.378673344085641,87.00797313975293,0,291.940500928416,112,0,1,1,0,0,0,1,1.8312618790943347,1,QqQqQ
42.56134637055926,9.344363209139216,29.950813133918626,166.74815259384292,0,3.117151255278643,7.586138268415853,13.789174264685315,76,0,0,0,1,0,122,23.950444930510123,0,8.427908698147276,96.19898379725333,0,364.0785460752472,115,0,0,1,0,0,0,1,7.045473924187261,0,QqQqQ
35.030462734199475,8.77590261921392,8.99769381542755,221.4950877722195,0,0.8014153092469578,1.1313955739521364,4.530044710975243,73,1,0,1,1,0,103,17.532129497280664,1,6.340135069266161,157.04051622898015,0,123.11816938074148,119,0,0,1,0,0,0,0,2.1045847560341446,0,QqQqQ
73.2005476146219,8.288394483644971,16.77612077825327,271.1695812406655,0,8.345394632954887,2.5768619204527643,2.6722593321724153,61,0,0,1,0,0,172,31.037388829754864,1,5.435862432592042,160.0655600167755,0,178.16718776574342,90,0,0,2,0,1,0,0,8.085189317323518,1,QqQqQ
95.64055449346397,7.6291557164472215,0.7279806219178508,174.90567415306958,0,8.180731065693402,6.363930512577413,10.321665519297952,84,0,0,0,0,0,119,31.673714741906874,1,1.3563135449169117,60.43096056305167,0,322.31187826958114,70,0,0,1,0,0,0,1,7.247938774163388,1,QqQqQ
51.58641266813092,9.241848798235885,1.1118445780858155,283.12850191766177,0,8.681800761656863,8.917377808332661,9.314832022172743,81,0,0,0,0,1,159,22.923111108363308,0,4.594907015621112,143.46015452389804,0,365.5049309878605,109,0,0,0,0,0,0,1,3.807813179139379,0,MmMmM
82.75165270235888,9.296659877886633,11.433649652925759,257.553151731439,0,0.6549079590937956,2.3870588914095836,15.167104812049754,82,0,0,0,0,0,95,26.13021160050082,1,1.6007256634101419,68.72299240996685,0,398.82319306790725,69,0,0,2,0,0,0,2,9.197977412734321,1,MmMmM
72.01831084555913,9.829564500315731,16.752804534413514,209.8771739844843,0,8.8696972433825,9.072189895228641,4.420062804688689,78,0,1,0,0,0,126,39.835550330926566,0,9.579197922564097,115.56473399327707,0,146.2007663706728,107,0,1,0,0,0,1,3,5.409317529490906,1,QqQqQ
39.77559828599688,9.618718583251823,0.36452210931051554,206.20469427501402,1,0.8800506155907706,6.9267094942458645,11.609705133266191,67,0,1,0,0,0,106,36.15929046542082,0,1.3005083997577571,199.96566510142804,1,93.4214089549861,111,0,1,2,0,0,1,3,6.621345517752278,0,MmMmM
25.90689329668993,6.856579935748258,19.175695955844017,201.3636838058321,0,1.1914245593440742,5.2758219415317456,9.426422175449156,65,0,0,0,0,0,154,29.366832089244582,0,9.063815575129802,67.43603129337487,1,321.02496504927063,88,0,0,1,1,0,0,0,9.755343107840792,0,QqQqQ
40.628578785701784,8.84823071548405,19.717964226660516,223.0399050325222,1,4.642499107748302,2.887563401431726,2.2936902780018964,88,0,0,1,0,0,165,37.46882265567558,0,9.70265815748827,186.2760790945028,1,114.9886075618664,118,0,0,2,0,0,0,0,0.3661619505259195,0,QqQqQ
82.5221145795244,9.651808179323414,3.66676682040443,245.60071190695606,0,2.238360383314717,7.502017763117021,5.614039072645214,87,1,1,0,0,0,109,27.803264196966662,0,7.016789985857011,93.00881174740556,0,141.73001003957683,108,0,0,3,0,1,0,2,9.624374502936146,0,QqQqQ
25.15033352335891,4.704038513451755,15.847854711246908,288.91223895972496,0,3.2296127462307442,3.9860721472427327,11.393981890673393,60,0,0,1,1,0,138,39.32202885491082,0,7.200175890621832,192.63163196689115,0,191.14865072880087,89,0,0,1,0,1,0,2,6.442458368881976,0,QqQqQ
28.7803393569622,4.549807709975231,15.193285470623156,180.10245203193895,0,0.14813688845378814,1.6808971893664104,5.756121626231061,82,0,0,0,0,0,175,39.98851282501771,0,6.420616520961156,133.59799417030797,1,174.14826695220077,89,0,0,1,0,0,0,0,4.846949894835292,0,QqQqQ
25.98153579975112,5.335816033220796,5.038248667184565,233.2870246036254,1,0.1463055257027701,9.835367342060652,17.93607488049775,80,1,0,0,0,0,170,23.873066578452878,0,3.871071784301572,107.95501062858874,0,386.2340425206368,71,0,0,1,0,1,0,1,4.182067783663358,0,MmMmM
40.3833291646218,5.59977552297536,24.80997245303564,211.2129336068506,1,8.599262482293272,8.63878374318226,3.3753024445789004,64,0,0,0,0,0,179,34.82983179975028,0,9.253534786036868,172.32669354877456,0,257.13986930396015,67,0,0,0,0,0,0,1,6.894610938421245,1,QqQqQ
39.58699212396085,8.588591135433987,2.623626863954632,172.7763425549789,0,8.065589625236386,2.999611702060778,5.402902817204778,83,0,1,0,0,0,138,39.15624323789184,1,7.819612044260222,182.79919130978573,0,131.4627216026836,111,1,1,1,0,0,0,0,8.01262166222372,1,QqQqQ
39.52841088966564,9.833603417607566,24.111727127268676,190.46288689958627,0,7.542834324116916,2.7402145041794235,7.5178560209136585,68,1,0,0,0,0,125,33.789882889065275,0,0.30235822623053243,75.55271722931859,0,315.83577291151624,111,0,0,3,0,0,0,0,8.307371793264876,0,QqQqQ
48.01461081910865,4.574615041805773,24.07105410027527,277.6389678165052,0,0.2279393204714686,9.700076962809746,13.176735700518599,65,0,0,0,1,0,156,25.044594430109374,0,3.486190765965722,188.43424653879785,0,368.6466320710183,110,0,0,2,0,0,0,1,4.473406482876787,1,QqQqQ
50.60159419325807,5.635608016335351,8.533311635005944,286.1042975726349,0,1.6499901921485716,3.7326471652083404,16.504952922603017,88,0,0,0,0,0,158,34.58087891243782,0,7.070225181124146,94.01732775173639,1,165.32299903470866,100,1,0,3,0,0,0,0,7.069906314942708,1,QqQqQ
34.48643790028748,4.547585313693178,28.926149427333787,186.2583897209261,0,7.889519343773626,0.9595988686605517,9.044636277496274,62,0,0,0,1,0,109,31.607917480347776,0,2.8497289897145217,90.42351828011059,1,294.6361761761375,78,0,0,2,0,0,0,0,0.7229252950196874,1,QqQqQ
21.526509343129668,8.15851067910664,1.7757952029678614,153.624239820458,0,5.852163095905578,1.3858956518944432,15.513246450981804,82,0,0,0,1,0,149,23.04135933607349,1,7.674090455067956,56.28520059047376,0,218.61248752229707,103,0,1,2,0,0,0,3,8.444561962939826,1,QqQqQ
94.3023920594244,7.201690840255469,2.416765441406815,209.4533966935581,0,7.1998424839636606,7.90468184283256,13.902137538829859,83,0,0,0,0,0,145,31.33192541051433,0,4.107692984224068,167.71311679740336,0,229.1727687753529,117,0,0,0,0,0,1,0,1.480997591409231,0,MmMmM
92.10436383800514,5.222150888766976,24.1277336403099,205.57089263043449,0,3.7980550495327634,1.5797627469343778,12.376989463213343,61,1,0,1,0,0,161,21.439566766785028,0,0.6127239622896208,82.97509688335474,0,205.88540884513682,90,0,0,1,0,0,0,0,5.2397661383459395,1,QqQqQ
31.938237277444514,7.988088174420879,2.1772126185022476,250.4838396246721,0,1.7549319498790372,6.48417943189728,8.32524230752881,66,0,0,1,0,0,166,23.403366475838773,0,4.178655763919243,62.68374037213279,0,236.67513398671926,109,0,0,1,0,0,0,0,3.9361604181855636,0,MmMmM
87.59217515798815,4.013579396975648,13.580759988458036,286.3510655657285,0,6.898207006128838,0.9978622191474484,2.7205528049805916,69,1,0,1,0,0,178,17.63031833222239,0,7.555929766286106,184.95510175719,0,50.99271714464115,78,0,0,2,0,0,0,2,1.8866135840466125,1,QqQqQ
24.923854856709298,6.740129974944856,17.7637365347066,258.71269044784225,0,6.13942217750313,5.099925362433439,5.2525641918277195,72,0,0,0,0,0,156,29.334527502140062,1,5.449186852292462,181.41170982400087,0,356.91539691275733,119,0,0,0,0,1,1,0,1.116501688135907,0,QqQqQ
92.32359711133203,9.802415432849537,5.1833098751135545,164.17222274844698,0,4.575793849888823,8.767568663773261,10.195223353431636,71,0,0,0,0,0,174,32.71356209927926,1,7.399716726035726,51.918472165248026,0,301.2626263408358,88,1,0,1,1,0,0,1,9.891478654607237,1,QqQqQ
20.68996673894384,4.894542471245158,24.481337506557647,295.16346076215734,0,7.0114549834667095,7.781990009655995,9.861136081604903,82,0,0,0,0,0,147,24.95930386282369,0,5.679862578708471,180.02965950253508,0,240.03329497409862,104,0,0,0,0,0,1,0,2.139683988062233,0,QqQqQ
59.19575325096502,8.97073199724757,27.688386155613195,240.7734013678409,0,4.776381198096601,6.933434928861473,7.314437872373527,65,0,0,1,0,0,106,25.84003553903173,0,7.322431662883007,93.98749443716628,0,351.40665891038003,104,1,0,1,0,0,0,1,6.281151843162061,0,QqQqQ
94.63358477462185,6.906940984878458,13.708636717250734,176.1238272764051,0,5.278024105827014,3.2419155201804593,2.291407402806882,73,0,0,0,0,0,169,34.8585279087243,0,9.62644184135909,57.43296493665552,0,192.0244681298241,108,0,0,3,0,0,0,2,4.739587022215907,1,QqQqQ
28.117633193926128,7.747012805806179,1.6923114219613855,171.94186853235723,0,9.309860300629293,4.0597172476291465,12.936215768084553,64,0,0,1,0,0,156,27.927760204317202,0,4.111931333968983,191.04198915403794,0,375.25828224032824,100,0,0,2,0,0,0,2,3.485779822659534,1,QqQqQ
90.33632502026896,5.266550632362683,21.273949077485614,197.82721903471122,0,7.1336945372279015,6.084822622331123,4.781686727465839,70,0,1,0,0,0,169,25.361921455201884,0,0.7950503153238853,121.98651601700509,0,378.0685716559398,72,1,0,2,0,0,1,0,1.0470197175178608,1,MmMmM
77.31055971276675,8.658322442982168,16.573230994048856,249.61626199720237,0,3.641165673488503,1.2384485394036704,15.684487660209639,79,0,0,0,0,0,111,18.98314103384955,1,1.4131991801692045,97.18198766084191,0,282.1647083017093,96,0,0,2,0,0,0,3,8.578390162965162,0,MmMmM
93.92343823844013,9.082515777542955,12.156484914609727,229.61584224340862,0,5.33623059669835,6.793268857234529,11.493383913373247,61,1,0,0,0,0,141,33.64283855236398,0,9.820369883514354,146.24532302138232,0,260.9034892303998,82,0,0,1,1,0,0,0,6.405131844033759,0,QqQqQ
29.086473852779633,8.783685507419438,3.870452536242679,253.23577968092007,0,5.045023195251276,6.536312403673858,11.32798484752625,69,0,0,0,0,0,140,26.8135451017068,1,8.58045444309185,71.45510497326565,0,161.37283896509513,62,0,0,0,0,0,1,0,6.922993131404262,1,QqQqQ
42.559739706387006,4.027486555505964,28.66560282268794,196.78695925979437,0,3.324013298667512,7.754038437012987,4.645678103012932,89,0,0,0,0,0,155,21.893239412922025,0,5.422681423093212,95.30854198668698,0,386.64320645136604,106,0,0,2,0,0,0,0,0.5184279609746023,1,QqQqQ
87.20914119792941,7.066008618328294,19.26627907665178,269.51421552245,0,6.9676171856507105,3.353167665746435,3.962362773612098,62,0,0,0,0,0,118,29.23561417981011,1,2.822605460008303,59.71390765794214,0,121.93617532180002,98,0,0,2,0,0,0,3,7.08071921444888,1,QqQqQ
52.56633694494296,4.0378054318614325,10.77157247654282,268.25891482631897,0,8.838089095068337,0.6001867630644764,4.257334938617157,82,0,0,0,0,0,160,23.61346826347128,0,9.614388777003537,144.5352115572406,1,110.65227997160892,107,0,0,2,0,0,1,0,6.561918941255712,1,QqQqQ
74.37197553809187,4.839175132911661,15.411327386385313,262.5183634121691,0,4.323789373243323,5.606976531166072,6.537883163817934,88,0,0,0,0,0,117,19.379195598726998,0,9.899695035428307,96.53995378245497,0,62.30606948852526,72,1,0,0,0,0,0,0,0.7158290705509041,0,QqQqQ
94.37793515905481,7.349938059650088,24.970786210397442,249.62243893527332,0,6.645809262763293,8.432492025157769,9.224763399290017,63,0,0,0,0,0,157,35.16056436511791,0,5.14479032928792,121.83398405387747,1,50.97375551069045,83,1,0,2,0,0,1,0,8.427409908758932,0,QqQqQ
20.742605448481648,6.83795446935504,12.275443880522758,232.32251196784074,0,6.76601329819677,1.2933581601599686,8.050554424471816,83,0,0,0,0,0,163,15.289738951899848,1,8.224748870034869,193.9538029726906,0,123.68006370182418,68,0,0,2,0,0,0,0,3.034453257217601,1,QqQqQ
38.35576845871302,6.86212786906467,1.7648662789809078,206.13704250931244,0,2.8638987805327973,3.043753890683539,2.4805168121973886,61,0,0,0,0,1,156,37.716555949845976,1,5.391301030299366,156.41777407921245,0,166.73096300211103,64,0,0,1,0,0,0,0,7.17618258932265,0,MmMmM
68.37129161140628,9.572990717129501,3.1193023123312846,229.07062743126932,1,4.862052897353118,2.424280488973584,10.327453253835234,80,0,0,0,0,1,99,29.093673634571143,0,0.0923170241697624,58.489142199408555,0,243.32096031272894,65,0,0,1,0,0,1,0,9.723905901113955,1,MmMmM
42.60616145629644,4.146190187713576,2.0443820816049896,299.05652759456297,0,4.050506103593074,7.306312316707782,14.586035847115289,82,0,0,0,0,0,140,37.05247250472502,0,2.5729881034575373,144.95641955017234,0,273.7604251132192,64,0,0,3,0,1,0,1,3.900656473333941,0,MmMmM
27.125433490178075,9.572676459310685,14.392021207780886,156.61378971155136,0,9.204962909756311,8.333778783104048,17.952025673599127,81,0,0,0,0,0,129,32.08098476587824,1,2.406024253759366,123.81031970764712,0,359.02630248685495,70,0,1,1,0,0,1,1,5.796696475405158,1,MmMmM
83.89583641813232,6.415072828738079,7.669429960726005,165.12034803996275,0,0.9050490805694689,9.47672330229334,5.28443646224699,76,0,1,0,0,0,148,33.59826625628237,0,2.3919143840009296,88.53948642053314,0,93.27903820190417,101,0,0,0,0,0,0,0,2.873510603693765,1,MmMmM
69.47267881745742,9.54974682985996,2.149476239981387,212.10936452327337,0,7.516555319756258,0.5675461979362839,9.06198225755628,83,0,1,1,0,0,174,27.508134389771058,0,2.3478243724589176,125.23655658665218,1,301.73775687852475,104,0,0,1,0,1,0,1,1.6095245090364174,1,QqQqQ
36.17917093500213,5.434813299192202,26.856709424532532,166.3696927898443,1,4.472865833167148,0.4978997704339627,7.053030747148048,70,0,0,1,0,0,146,17.6704519150356,0,0.7775592276259957,89.6788646177309,1,368.9258588131964,62,0,1,2,0,1,1,1,0.9549930750247093,1,QqQqQ
99.50682817144742,7.0789244760455725,24.476504937920584,196.54481550057332,0,8.640649392126177,3.0225719279161476,7.718387556600135,83,0,0,1,0,0,124,37.3677513439069,0,7.745180089420841,86.63416547112371,0,357.6940073402552,96,0,0,1,0,1,0,0,9.99834567881401,1,QqQqQ
93.65290730510641,8.66554914398408,27.20442808844164,271.9007346302302,0,2.1501319392376717,0.972753371189532,18.420581929107477,88,0,0,0,0,0,130,18.16505674141623,1,3.819499617826805,191.74180905507072,0,373.83322924165566,66,1,0,1,0,0,1,0,3.6736592997234974,1,QqQqQ
47.68532013162513,6.6221084051369985,19.744027533624944,223.42266781648044,1,9.621756240422663,3.98386351719084,18.012678580648327,82,1,0,0,0,0,175,32.36232700351748,0,3.3214516085986,67.01560231600436,0,356.4079310211623,62,0,0,0,0,0,0,0,3.0292865718884068,0,QqQqQ
36.376466350054926,5.454019314286256,23.28654842548459,174.45945701656575,0,8.675110252680525,9.983993817060215,5.726229335457711,72,0,0,1,0,0,124,31.99180521598679,0,1.1492741560693842,174.19273375550023,1,373.2220283108444,85,0,0,1,0,0,0,1,2.7373656609768005,0,QqQqQ
21.179536610107643,9.146713704068912,6.730131851401735,299.50607417390563,0,1.699087368377169,6.608375314157224,17.41134208477415,62,0,0,0,0,0,105,39.915136161227196,0,2.9194179816077104,160.83662267761218,0,176.123474707646,111,0,0,1,1,0,0,0,9.675490311297466,0,MmMmM
38.017970289134304,4.157848300042068,11.517634387849006,298.01104075803755,0,5.803310329057526,3.0941190775527936,5.074811756187401,86,0,1,0,0,0,102,15.035723517184799,0,6.952288387344523,69.64741927655707,1,149.68438750571727,97,0,0,0,0,0,1,0,4.343031050276904,0,QqQqQ
58.15032164504597,9.735096085794819,0.5544109267581099,215.04699080040507,0,1.739984528283659,0.7038740230776519,14.033285149356916,84,0,0,1,0,0,163,21.126129616291664,0,5.187134414151441,82.25501536605515,0,228.6171865497781,62,0,0,0,0,0,1,0,9.294779155098597,0,MmMmM
78.2020840298371,6.373858122311737,20.212675022701212,297.7304998654694,1,3.446236396621374,6.713417133518515,1.1668975070597187,65,0,0,0,0,0,166,24.87628758773296,0,4.87927146831109,57.543071273738015,0,286.41305505018113,101,1,0,1,0,0,1,0,8.107859895109984,0,MmMmM
65.70070448500832,7.878602924513055,24.78458298322877,258.8660604297884,0,1.9611363087496148,4.305987932958506,5.9831904049692275,69,1,0,0,1,0,114,26.62180675688729,0,4.05414214241144,55.10469159489354,0,316.2000073555688,110,0,0,0,0,0,0,0,5.3071629304959345,0,QqQqQ
70.08071246149444,6.211039816723973,17.843534738624776,213.75962778789943,0,9.832044502353012,5.911030178007476,0.19802888415274778,83,0,1,0,0,1,160,21.923465721428336,0,7.429656512634183,116.76436080805068,0,391.5629126504874,69,0,0,1,0,1,0,3,3.290571270308279,1,QqQqQ
53.5803386652253,9.782373183427055,10.881652738763893,237.1682913631996,1,6.513559585543067,4.595490618420458,16.907981841866814,74,0,0,0,0,0,158,26.575025937038575,0,2.469440720854812,121.07061300346233,0,265.69889462250694,101,0,0,0,0,1,0,0,3.7977805976788925,1,QqQqQ
36.65143609367743,6.530488476825422,2.914784387979541,204.7845206497027,1,1.089316353514146,3.2550515139678304,6.8376124979812065,88,0,0,0,0,1,134,36.84294039373488,0,9.646816124849108,142.8303068481494,1,212.83186244139196,74,0,0,2,0,1,0,3,7.598883477039213,1,MmMmM
64.89299823416496,8.566773966305346,13.02760387493191,198.63224167388628,0,8.783265408679066,4.260907148721356,2.740603653527942,83,0,0,0,0,0,162,27.492877285734814,1,8.06389790081406,162.5703199011616,0,108.59966238836924,113,0,0,2,0,1,0,0,8.802184096910885,1,QqQqQ
89.9941835187939,8.49683173997097,17.800582190064457,277.5996636666129,0,4.4872888943292155,0.1717065343224944,10.53599794071259,73,0,0,0,0,0,113,23.963787822360747,0,3.764658664620498,166.1942604716594,0,342.70683654428024,85,0,0,2,0,0,0,0,1.2159651831501117,0,MmMmM
71.24252886422713,8.667019564368967,10.965836711849287,285.6784065633242,0,5.354425473810656,0.6668911913255748,15.025634136047877,60,0,1,0,0,0,146,30.983949669675393,0,3.1895226489324022,103.0647766440866,0,115.79795587319668,61,0,1,1,1,0,0,0,9.674142221080416,0,QqQqQ
76.1159760482672,4.1969216397760825,1.1320887365290233,214.35184911700583,1,8.131216946134671,8.106746042938898,5.220753153488655,70,0,0,0,0,0,103,27.91930212332332,0,2.3668785962804084,123.39602559155782,0,111.58208885736116,106,0,0,3,0,0,1,1,0.8508161568088846,0,MmMmM
97.79361774099061,7.005371121164024,28.381027159533513,279.4047684768863,0,1.8804742677032416,6.03043994347098,4.402216898351849,72,0,0,0,0,0,164,26.880676253450616,0,0.9657654188964993,162.1696370169944,1,55.68361208069999,103,0,0,2,0,0,0,1,3.7580314417515384,0,QqQqQ
64.92851421856425,4.742974744362623,25.9092073625667,195.6638091326682,1,8.391042319091746,3.968356325750726,5.299912935056135,78,0,0,0,0,0,111,23.4588029268651,0,5.64953152795991,158.54870137220323,0,375.205670013711,64,1,0,2,0,1,0,0,0.25333789363292114,1,QqQqQ
25.835368224146098,6.300438985687809,21.66677073007979,276.23128289579154,1,3.416393347238645,3.9511370939337453,6.597079783559896,83,0,0,0,0,0,178,36.571210639374684,0,1.9468275151705583,93.31605450024112,1,76.01931521266545,111,0,0,0,1,0,0,0,4.480990400711703,0,MmMmM
72.44145702248508,5.2214671400509065,18.240308451274988,157.19792584260318,0,6.517922698816426,9.405984285503585,15.181157290553992,77,0,0,0,0,1,150,36.25074563654884,0,4.556573549419129,163.90232560455195,0,100.86075301508382,61,0,1,1,1,0,0,0,4.381819220681521,1,MmMmM
63.89782938704944,5.432321287604349,8.28994298545165,236.99251598125113,0,1.0962867086709194,3.2759012764919104,0.3215855010181312,78,0,1,0,1,0,112,39.4395142388811,0,0.27027019853100187,59.33756035374447,0,68.94733817191599,69,0,0,0,1,0,0,0,0.30978778780570093,1,MmMmM
48.695858112823984,4.194009122083109,27.870188929586934,272.195031983479,0,0.3282763824000112,3.5458948019008307,7.8911109910030985,85,0,0,0,0,0,143,15.256284073938486,0,6.978905718196295,181.2885108089212,0,363.4587866385852,99,0,1,0,1,1,0,0,8.269639383868054,0,QqQqQ
87.77455972273994,9.549016797824988,5.372794090514575,276.41216698673134,0,6.516295071190862,6.835053621860182,8.877525260548186,83,0,0,0,0,0,124,27.63664909955422,0,7.3910816049273445,85.8431266118084,1,399.72969758597225,94,0,0,0,0,0,0,0,0.7765029115762279,0,QqQqQ
75.45865003244216,5.1236526518437895,18.03092206657375,216.63786143763548,0,9.517992221128539,3.347418807498468,12.305679652010994,61,0,1,1,0,0,126,37.751954359013254,1,0.12359685369551232,62.54019108870689,0,352.6118230934154,115,0,0,2,0,0,1,0,1.792783335548448,0,MmMmM
88.87237660886152,5.786148087374573,11.96921248972463,163.03650920557985,1,4.713073631250836,3.5306653013591505,14.045744540621644,71,0,0,0,0,0,92,33.53474445093556,0,8.595344805403524,91.35083384384444,0,364.16759230763205,75,1,0,2,0,1,0,3,8.818901743857353,1,QqQqQ
24.40643207984209,7.183497875819476,10.364230909368072,156.0957990592384,1,5.708908712582799,2.7580642792707897,19.089880658060785,77,0,0,0,0,0,158,38.815719705345956,0,6.681177288430251,154.3149272594183,1,285.10711141064814,69,0,0,1,0,0,0,3,8.9050211853808,1,QqQqQ
83.99780907055728,7.812387723220585,20.383061337154352,150.21264987624505,0,0.6984382424216096,5.606439183771638,11.137230129168401,73,0,1,1,0,0,99,18.24820611140709,0,0.4824838233894646,119.25110129509223,1,122.32432113191406,91,0,0,3,0,0,0,3,7.927682082559857,0,MmMmM
23.251477125754967,6.825154928597685,28.609437879529967,233.62311445478792,0,9.355700232075861,6.28117027369856,11.814029672884471,76,0,1,0,0,0,95,30.302431748247464,1,4.648135163216597,101.04801293548522,0,230.79660003328598,119,0,0,2,1,0,0,0,6.204348897935667,1,QqQqQ
63.707498074286086,9.485172023321663,26.05840362325486,173.74527651323234,0,6.6011083109849835,9.438722783968183,14.412499927184555,68,0,0,0,0,0,142,27.505045328428885,1,7.767483261540773,82.99644987925052,1,141.97130698585977,100,0,0,3,0,0,0,3,7.866581274923201,0,QqQqQ
33.62283630934166,9.7546356617805,19.16638409032759,198.11116385995876,0,7.688560877379533,0.4549299906413895,4.2066870186088785,82,0,0,0,0,0,166,19.69785199905428,0,7.640096905992775,187.285070789133,0,285.285537217819,77,0,0,0,1,0,0,0,8.266133774005912,0,QqQqQ
52.520754199289144,8.024143476272464,21.455441900335348,236.91565097761764,0,2.1903287706257957,3.5740949115354193,8.328004263530564,87,0,0,0,0,0,106,31.74820167554216,1,0.9679848564675975,69.18153678339034,0,253.0374703001886,81,0,0,1,0,1,0,0,0.3843707045934319,0,MmMmM
48.66309049995573,4.882426857814032,13.939264438716512,201.35846470122584,1,6.86131143084711,9.559487343867854,4.466923321185357,61,1,0,0,0,0,135,31.291777553906776,1,4.976142969180732,54.768696798893764,0,352.7480776662802,79,0,0,3,0,0,0,0,4.569653792308568,0,QqQqQ
99.45984347035127,7.601085348767617,14.677120185910386,247.51224851377634,0,4.1650848716725974,2.831908386666778,14.548892386755243,67,0,0,0,0,0,132,27.359740834855423,0,6.05774853267474,94.10912868991014,0,379.8651208214197,106,0,0,0,0,0,0,0,0.7105416428981459,0,QqQqQ
33.949139549532845,8.402306777659378,25.918678843498302,151.221516935887,0,8.248208807539255,3.1200023955738665,14.990590456357305,80,0,0,0,0,1,118,17.09540356146034,1,7.819560133404392,77.53832288576433,1,102.81907267170357,86,0,0,3,0,0,0,1,7.487360039148669,0,QqQqQ
48.424186719761835,4.020211458208151,9.771712496029568,198.8613549183693,0,8.69950625457424,7.880195135819449,15.45324725341494,68,0,1,0,1,1,91,15.38339086033498,0,0.6666360147714734,155.95607257251564,0,389.42770624605987,95,0,0,0,0,0,0,0,9.75758081977711,0,MmMmM
76.9189672690565,8.334150929862489,19.922446686204427,271.27346794812735,0,4.358811295762753,7.578198564220214,5.861335398528884,87,0,0,0,1,0,151,17.174325571923656,1,9.768200016169287,186.77592646482174,0,353.65919565580015,75,1,0,0,0,0,0,0,3.756824104047282,1,QqQqQ
78.59844114407058,4.344190525732629,3.99423636041474,199.53901690542403,1,9.868634749384423,9.895206411360297,9.863896712957953,82,0,0,0,1,0,139,29.581096429183535,0,5.496974499624105,175.9460284521746,0,395.17082107382925,89,0,0,1,1,1,0,0,1.7083445383919638,1,QqQqQ
30.737508393880113,8.191820012533167,27.246245569690277,191.10068977383563,0,9.732256397896402,6.323555317592052,0.759744224553538,70,1,1,0,1,0,107,35.9226837237578,0,2.7248388441029823,196.35969436111256,0,314.08152033831385,96,0,0,1,0,0,0,1,6.156986205900887,0,QqQqQ
42.26917229885822,9.427967829920254,0.035301041484899764,239.49066922851364,0,4.424642272842258,5.3385250559909405,6.133179214670044,80,0,1,0,0,0,127,32.97741210348072,0,6.174597576749232,95.12416163085129,0,392.7380727105561,112,0,0,0,0,1,0,0,0.40312105133022413,0,QqQqQ
55.37692127387149,9.966550650341116,6.177862947853438,198.0832421855734,1,6.196022077725171,7.328894548173231,6.669039131487868,75,0,0,0,0,0,134,38.66895998343006,1,0.7024060145663569,158.72388421944567,0,211.19343088187924,68,0,0,2,1,0,0,3,7.973274736874043,1,QqQqQ
77.43665615029099,4.678967985171946,0.9258180088673573,255.0086670149443,1,4.340573130313466,3.116850237927399,0.10346000675301559,71,1,1,0,0,0,167,22.984127551993698,0,3.6262832712785134,101.35865302284415,1,186.82088517957007,83,0,0,1,0,0,0,1,3.1795234450598233,0,MmMmM
